designation,perihelion_year,perihelion_month,perihelion_day,perihelion_distance_au,eccentricity,argument_of_perihelion_degrees,longitude_of_ascending_node_degrees,inclination_degrees,magnitude_g,magnitude_k,reference
2004 H6,2004,5,12.687760178147732,0.7762830467836959,1.000630942914649,269.0491256633715,317.2453748004821,107.6638462722945,10.3,25.5,JPL 19
2004 HV60,2003,12,17.26943415689529,3.07407511369755,0.9492373324179016,148.0918178055963,44.82507114028976,92.71485333581441,13.0,10.0,JPL 8
2004 K1,2005,7,5.103159400981539,3.399147036950144,0.9981322573171667,97.75168749740716,326.9231970133057,153.7475204291857,7.9,11.0,JPL 66
2004 K3,2004,6,30.45619648208251,1.103356363937897,0.9810153150144517,60.49096827708593,275.5374079340397,111.9284741429292,16.9,45.5,JPL 11
2004 L1,2005,3,30.108097743743297,2.047413899087434,0.9976185823907612,243.579120711848,66.17415825574041,159.3608558824885,12.6,7.0,JPL 33
2004 L2,2005,11,15.102085104693495,3.778628088147824,0.9952164336387704,257.3114013282606,99.18008714195943,62.51863414188788,8.0,9.5,JPL 43
2004 P1,2003,8,8.735832815297234,6.01377500856768,0.9992556931633239,16.58454524038905,284.1833337731888,28.81623762403792,10.3,6.75,JPL 18
2004 Q1,2004,12,6.8651633348589005,2.046725463707062,0.9890396650503148,32.96849671491158,22.1301705168078,56.08768911092952,9.6,8.5,JPL 61
2004 Q2,2005,1,24.911167977082616,1.205041519739395,0.9995013165564023,19.50470293910827,93.62289508735844,38.58894877332359,11.2,4.5,JPL 102
2004 R2,2004,10,7.897371339563125,0.1128356575522295,0.9999999303088787,5.353182778797772,182.4635745173328,63.1736941321234,10.0,6.0,JPL 13
2004 R3,2004,5,24.497607045825728,2.14148790751885,0.4418182896414752,5.298112482962491,318.8064243714678,7.972158875382834,17.0,4.5,JPL 14
2004 RG113,2005,3,3.71748465646978,1.94235816159504,0.9972233649258389,125.3055091462717,8.772958122328879,21.61823611774467,13.9,8.0,JPL 31
2004 S1,2004,12,8.92113350011551,0.6817672931188736,0.9999948458983458,92.81664486853528,19.21969198229973,114.6668409763041,16.0,7.5,JPL 20
2004 T3,2003,4,15.31548578804853,8.864364776064013,0.9984890539455046,259.6869047810964,50.3545958038596,71.96431966556281,6.3,7.25,JPL 26
2004 U1,2004,12,8.7577605211317,2.659382515367488,0.9992044407293708,20.1279323568859,112.5463643000225,130.6234928040844,9.0,7.5,JPL 30
2004 V3,2004,11,4.54057884036191,3.969891533159869,0.4441495042451715,322.6281852229127,356.082977632506,50.37812167590744,11.5,10.0,JPL 23
2004 V5-A,2005,2,28.73408630795773,4.4108518869684,0.4452093508448228,87.68899774280062,47.85894646719597,19.35813523595471,8.8,10.0,JPL 48
2004 V5-B,2005,3,1.0013963181796064,4.410902006549358,0.4452365207615696,87.69259816199538,47.85965943986655,19.35821906374131,7.9,12.0,JPL 34
2004 V13,2004,12,21.151765497762906,0.1808558884461261,0.999994623695525,92.69079894512355,207.6995254065089,34.80975230523298,15.0,15.0,JPL 7
2004 X2,2004,8,24.333403749056874,3.793087013947935,0.9973771952344549,162.2153191118103,307.3411868689345,72.11789040349451,12.9,4.5,JPL 21
2004 X3,2005,6,17.189019002197814,4.402297610527497,1.006427124000738,202.1261169514307,343.047739688424,81.07658891064091,6.8,13.25,JPL 25
2005 A1-A,2005,4,10.242460445625648,0.906702203657889,1.00064701084044,271.8614895542404,355.8564792005596,74.8807301054095,9.5,7.5,JPL 24
2005 B1,2006,2,23.571961691932177,3.204932139446343,1.000191405702474,103.1825144671378,195.5560479556473,92.55116039607185,11.5,4.5,JPL 95
2005 E1,2005,3,18.24320073211941,4.445458129189836,0.3847392703228307,170.7920473493269,4.415913946561306,5.153001530789552,10.7,10.0,JPL 13
2005 E2,2006,2,23.473430001060983,1.519578570778861,1.000138906923388,39.96644308853121,347.8473984474121,16.98833766562109,9.2,7.25,JPL 85
2005 EL173,2007,3,5.896622468551123,3.886322837097256,1.003183671689652,261.4925653273955,344.7898961226726,130.6766761114461,7.7,9.25,JPL 55
2005 G1,2006,2,27.265080741190197,4.960798114472667,0.9997362072303683,113.8102796202893,299.5890190073119,108.4139491903193,7.5,10.25,JPL 32
2005 H1,2004,10,28.527865898978252,4.76859650674389,0.896923662273303,95.21294445579558,71.49071444816842,81.51226776578933,12.9,4.5,JPL 23
2005 J1,2005,4,17.30633414451125,1.530146542249102,0.5709606870807657,338.9229319726012,268.8412085416638,31.76594894649924,13.5,26.5,JPL 14
2005 J2,2005,4,4.286251807118924,4.287489327002505,1.000000000009894,199.6426131192407,33.36950579774541,150.803020510002,9.0,10.0,JPL 6
2005 K1,2005,11,21.193718937238472,3.692912272378909,1.003290032518256,134.9388129852854,106.3050115874851,77.74757770425346,6.9,12.5,JPL 43
2005 K2,2005,7,5.394159581952674,0.5445774242695858,0.999993795928609,216.5804647187401,45.71196967771046,102.0450306908713,17.8,10.0,JPL 14
2005 K2-A,2005,7,5.372247326155556,0.5447334288424164,1.001297022851513,216.5141752419924,45.68348688771715,102.0583688633452,14.0,10.0,JPL 9
2005 L1,2005,12,13.091453740682176,3.142853926124121,0.2092382603329729,149.5586554595868,138.3291969191851,7.736934710788826,10.3,10.0,JPL 19
2005 L2,2005,7,14.522201867412234,3.193791900807318,0.9999794417464691,294.2388952650353,155.8725658572764,152.7640808363424,14.4,4.5,JPL 11
2005 L3,2008,1,16.34645567277015,5.593628166897508,0.9995866280593779,47.13387025925456,288.7398150206444,139.4492472756613,8.4,4.5,JPL 218
2005 N1,2005,8,22.041415742343,1.125447488473938,0.9984561730490273,80.04569772795328,3.240351299370207,51.18019372798361,11.4,10.5,JPL 33
2005 N4,2005,7,2.599944135182442,2.30375700060342,0.9606120107263869,136.5458565722514,64.03680022492969,116.6302916553007,14.2,10.0,JPL 12
2005 N5,2005,8,22.681560562810603,1.627399105677347,0.9432700221966782,207.7652326844669,156.4113349148192,21.37874509409915,16.0,4.5,JPL 27
2005 O1,2005,5,17.36831452941163,3.590925619776631,0.9295921796013962,324.7419705089498,304.7990072306438,155.9810319833461,7.1,17.5,JPL 12
2005 O2,2005,9,8.445401345480937,3.333576258532938,0.8593766054421174,263.8338908769753,280.7713953483397,148.8920505164611,5.2,20.0,JPL 18
2005 P3,2005,8,9.7457791426997,0.5257602319135186,0.9876596396681198,32.1448302511278,242.7785765070249,89.70600629153508,13.0,9.75,JPL 16
2005 Q1,2005,8,25.506647649713784,6.408393081392679,1.004324198775348,44.69092555522118,87.73166888880324,105.1916059028035,11.3,4.5,JPL 27
2005 R4,2006,3,8.013353553554861,5.188469374797319,0.9974882375469722,6.886613653211618,63.77167150360771,164.0125963515948,7.7,10.0,JPL 34
2005 S2,2006,6,30.742135071812605,6.398036826007839,0.1967097774760947,229.9331810080294,161.2724047500526,3.141048769130812,7.9,10.0,JPL 10
2005 S4,2007,7,18.646774545077026,5.850107621028826,0.9989711869908929,31.45394506058815,318.2902907544088,107.9589582749604,9.9,5.5,JPL 66
2005 SB216,2007,2,11.304002398171898,3.818265453790342,0.4632081149099854,83.56992410888729,1.692891410417743,24.09843596088289,12.8,4.5,JPL 50
2005 T3,2006,1,12.441440359761158,6.202461095926862,0.1737853351945013,8.164900288475382,27.99578512097181,6.263089666410104,9.2,10.0,JPL 9
2005 T4,2005,10,10.537520407705463,0.6493997762766682,0.930352025978477,41.44406757900214,25.42251055284711,160.036223032564,15.4,10.0,JPL 7
2005 T5,2005,11,3.5218361345284723,3.246802622605731,0.552444754837491,304.5141857210672,57.07098265968856,21.37239195609013,11.2,10.0,JPL 13
2005 W2,2006,3,27.39520622001456,3.331619715333723,0.8244535909020818,111.6701162683164,336.6151799134908,11.26402715674562,13.8,4.5,JPL 17
2005 X1,2005,7,5.758682033604503,2.862145123807848,0.9957305181033252,117.7846607011546,302.7978298756789,91.94144694527718,14.0,4.5,JPL 13
2005 YW,2006,12,7.8492054355478125,1.9930109110576,0.9895334175422527,234.6340299647724,302.2144248308001,40.54360537300617,8.6,11.5,JPL 24
2006 A1,2006,2,22.18151486820522,0.5553957135679075,0.9997662557603255,351.1877892405817,211.3432329901491,92.73612157543965,10.5,16.5,JPL 42
2006 A2,2005,5,20.113664472288566,5.315949023009522,0.9986223879166145,141.01829321,233.2253575623313,148.3225793237854,12.6,4.5,JPL 10
2006 B1,2005,11,19.515521595669874,2.9975913715432,0.9977653624987375,302.4917433210779,161.239384196532,134.2819291281322,13.3,4.5,JPL 18
2006 CK10,2006,7,3.279406901026574,1.752169332975176,0.9919003147132097,143.456329497889,243.8099666153981,144.2627616778072,15.1,4.5,JPL 22
2006 E1,2007,1,6.3781749112112385,6.040608742879369,1.001121788248664,232.7669772707775,95.03538903041539,83.19419745950275,10.5,4.5,JPL 26
2006 F2,2006,3,30.426623809078055,4.296452451529338,0.6513702688906917,181.011340547039,8.260718696001474,20.51121650599663,10.6,10.0,JPL 7
2006 GZ2,2006,8,21.9370386881445,3.302594374772572,0.999934958832512,191.4802395584978,355.3206430082699,168.6823207369656,12.9,10.0,JPL 6
2006 HR30,2007,1,2.282160788237477,1.226427694458195,0.8431185484711656,117.4138763909375,309.952159808177,31.88449910940493,13.9,4.5,JPL 89
2006 HW51,2006,9,29.330599831088275,2.265606064657629,1.002111545367617,359.9676362975974,228.1278185333528,45.80977513928202,11.2,10.0,JPL 17
2006 K1,2007,7,20.556182876597788,4.425527794285569,1.001604483086327,296.4425209298832,72.11537757099491,53.87673995422328,10.6,4.75,JPL 54
2006 K3,2007,3,13.37085881243014,2.501449365739798,1.000793928373229,328.0778563563791,49.40243900426611,92.61999692441438,12.5,4.5,JPL 31
2006 K4,2007,11,29.301304001540682,3.188616059584775,0.9982494593440076,233.6041025320056,116.5969129105997,111.3337537545506,11.6,4.5,JPL 50
2006 L1,2006,10,18.002628094294085,1.462070013572221,0.9973438808457695,338.4097803082028,101.7601692795242,143.2425862707112,8.7,21.75,JPL 28
2006 L2,2006,11,20.199410189397742,1.99394705071483,1.001016936901437,48.03491279620593,239.2459815243976,101.0222958558534,10.4,7.25,JPL 31
2006 M1,2007,2,13.922364456380231,3.556199199325021,0.9768559259535864,122.8942003447643,231.6150749155469,54.87691695875224,9.4,9.25,JPL 42
2006 M4,2006,9,28.728505622246747,0.7830082351241019,1.000185049039808,62.59437100123628,148.7268421584153,111.8232624168263,11.0,7.25,JPL 35
2006 O2,2006,10,5.406626157700648,1.554794333053799,0.9963518248732932,19.98438285079392,283.3583103082919,43.02873296281009,15.2,5.75,JPL 14
2006 OF2,2008,9,15.68566429592839,2.431441573337458,1.000783400503836,95.61176503828897,318.5087238611661,30.17043344344036,9.6,5.25,JPL 145
2006 P1,2007,1,12.798843629798437,0.1707364648528884,1.000018815882278,155.9749681149126,267.4148026435385,77.83700054890942,5.4,20.75,JPL 27
2006 Q1,2008,7,3.856423960317315,2.763712902072348,0.999600415926408,344.3818525600599,199.5470735597664,59.0503628644058,9.3,4.75,JPL 158
2006 S2,2007,5,7.351751647084791,3.161510415962655,1.001959515429936,166.3409932906646,113.8872138565026,98.95913417565889,13.8,4.5,JPL 18
2006 S3,2012,4,16.330422265467362,5.131152289534899,1.003516117945851,140.1301749831621,38.37086932894204,166.0326766102831,6.1,7.25,JPL 272
2006 S5,2007,12,9.751138249321956,2.630433948586731,0.9730014136345658,182.1092576585182,281.563424980918,10.13137943601032,12.5,4.5,JPL 58
2006 U6,2008,6,5.475911291946262,2.498397167927447,0.9987062086100742,276.5969796855553,180.1863167681813,84.87894444707582,10.9,5.75,JPL 65
2006 U7,2007,3,28.0546728395025,4.425542383021317,0.6306707163565877,12.89886523145009,57.761042268857,7.23008015915905,11.6,10.0,JPL 12
2006 V1,2007,11,26.52420713146146,2.674903170814772,0.9896164788907722,253.4035499081907,335.7242301184163,31.11947447988198,9.3,9.5,JPL 44
2006 VZ13,2007,8,10.891616131350405,1.015252020867551,1.000245861924317,174.1153118872615,66.02690429093474,134.7933201543051,13.9,4.5,JPL 36
2006 W3,2009,7,6.649533773315799,3.126233019657879,0.9998244303114467,133.5144801700162,113.5705967850911,127.0746942515534,8.2,5.5,JPL 174
2006 WD4,2007,4,28.39822552222184,0.591244392009421,0.998987244642222,292.6908965878657,226.7905410531592,152.7046157400259,17.2,4.5,JPL 29
2006 X1,2006,3,5.712749097334676,6.126053537630059,1.0,101.2836642501202,255.2422870023432,42.61779482250989,6.9,10.0,JPL 9
2006 XA1,2007,7,21.89700692132956,1.804375601583269,0.9928377408084249,187.4180485205175,318.663523774219,30.62940353111515,7.4,17.0,JPL 30
2006 YC,2006,9,11.78012739416118,4.948205263739766,1.000157069406929,335.5192811007929,154.2873795476916,69.56356434464648,7.0,12.75,JPL 17
2007 B2,2008,8,20.841211641670462,2.974915592409739,0.9959632120957022,205.997313610038,14.86889202703974,27.49529650163132,9.2,7.25,JPL 83
2007 C2,2007,9,4.637415384920602,3.779481805345609,0.4622502879028537,179.465757586062,276.1174513193986,8.674701748388756,12.7,5.5,JPL 28
2007 D1,2007,6,18.86705545093433,8.7933658462154,0.9999486868384484,340.1435810791873,171.0848675105216,41.5070126780864,8.9,4.5,JPL 69
2007 D2,2006,11,24.33688861398507,1.245655690624108,0.977634835235132,65.12663680012705,297.1257926251728,178.618010652201,18.6,4.5,JPL 9
2007 D3,2007,5,27.70168055869648,5.208969090396245,0.9920129254610761,309.0941365137065,148.4295275765757,45.92025802896347,8.8,8.5,JPL 24
2007 E1,2007,5,23.830592659207095,1.285862745222523,0.9802174151709101,7.102012791077837,153.8266389275221,174.3939925291876,13.9,9.25,JPL 33
2007 E2,2007,3,27.501064182197325,1.092938235617152,0.9991756528860143,340.5337773673682,232.4318366430011,95.88290133343503,10.3,17.5,JPL 49
2007 F1,2007,10,28.76031185242692,0.4023748568953251,1.000088147778723,153.710777374497,172.8866681506297,116.0820890155959,10.8,11.0,JPL 23
2007 G1,2008,11,16.424562796562604,2.646214378044024,1.001505642827773,224.0204574092175,78.9922561627364,88.35839672545637,10.8,4.5,JPL 100
2007 H2,2007,2,17.054635846008797,1.410451992233322,0.9716786347382529,319.3024310223102,203.7718363150624,52.19080812308153,18.3,6.25,JPL 10
2007 JA21,2006,11,14.561427710009827,5.368565480053716,1.001766659323936,93.7218905620818,65.52268502585838,89.84038847398162,11.9,4.5,JPL 28
2007 K1,2007,5,7.648870009178009,9.2390494213743,0.978725345320914,51.9709173076046,294.6611146367731,108.433102372019,11.0,4.5,JPL 15
2007 K2,2007,6,8.43510195659934,2.268547431321185,0.6839537338627112,345.6763327124284,189.853947450227,7.61972689620524,14.0,10.0,JPL 7
2007 K3,2008,4,21.711462635312085,2.050740116677682,1.001240613870733,23.59315298521131,263.2526660125711,16.30056020399352,13.3,13.0,JPL 15
2007 K4,2007,5,3.717222981583669,3.527847815489595,1.002971423816648,162.4138918182288,68.51631188202296,98.62655005934894,11.9,10.0,JPL 12
2007 K5,2007,5,1.959800000914294,1.149170994217303,0.9766934836994186,255.5849995505291,193.7387343778322,64.88321475106216,12.0,10.0,JPL 10
2007 K6,2007,7,1.4770979907110184,3.432981317219916,0.9846294383210449,337.140499768179,298.07517051,105.0637155284396,10.6,10.0,JPL 12
2007 M1,2008,8,11.732892605522187,7.474661150320466,0.9952023551388355,52.63585655726013,326.8087686690536,139.7214990021525,6.6,9.0,JPL 37
2007 M2,2008,12,8.565037216691191,3.541045914231915,0.9993327041959283,220.6689510428519,357.2828495609787,80.94566192569906,11.9,4.5,JPL 38
2007 M3,2007,9,4.6268970193792365,3.468759083528654,0.9797597060609181,125.7394785492207,41.62074932149631,161.7608985027344,10.0,8.75,JPL 26
2007 N3,2009,1,10.639816077867478,1.212258533074899,0.9999836220148743,136.8621908598421,338.5351631643972,178.3736105242984,10.2,6.0,JPL 108
2007 O1,2007,6,3.2857840749454397,2.876714057364892,1.004829076723759,159.3985409974448,116.2336258701752,24.38132302890931,11.1,10.5,JPL 16
2007 P1,2007,4,3.2804237006163888,0.5222457576990139,1.000425642155445,90.19285134416148,187.0613529615025,119.1816617914002,13.6,10.0,JPL 6
2007 Q1,2006,12,11.233919713844166,2.989255069843284,1.000987618704342,282.13314092,5.894731907720129,82.00759842657143,6.9,16.5,JPL 10
2007 Q2,2007,8,23.880977442086284,1.839016016948962,0.671229477753322,163.1503071578466,172.2489573604292,10.23843876984043,16.7,10.0,JPL 12
2007 Q3,2009,10,7.270721784577233,2.251688537472099,1.000237622400141,2.092857654701453,149.412683432869,65.65049237334571,8.6,5.75,JPL 120
2007 S1,2007,12,6.837072127835394,2.494391132433192,0.3433843439604613,245.4250199828714,141.6185840570706,5.97303901079358,13.5,10.0,JPL 10
2007 S2,2008,9,14.909494381553136,5.557929220405052,0.5570565858744083,210.4704844071931,296.2531536323054,16.86305017076221,10.4,6.25,JPL 46
2007 T1,2007,12,12.52988621123823,0.968502931930384,0.9997597349154286,233.7551315159975,111.433283685437,117.6424445495776,11.1,15.75,JPL 21
2007 T2,2007,9,19.022575825012765,0.6958173476844763,0.7750089844606387,358.553635866107,3.997656530187372,9.8964223084264,18.5,4.5,JPL 22
2007 T5,2008,5,24.236664282278404,4.049258054536288,0.9136273693472521,34.41647131572467,109.8430748447948,45.61523467260506,12.8,4.5,JPL 34
2007 U1,2008,8,7.0481513535483336,3.329202420804098,1.001425947415824,0.9270384072027337,50.04313536198831,157.7866159217199,10.3,7.5,JPL 63
2007 VO53,2010,4,26.429993294427163,4.842734567608385,0.999604991912809,75.0198657740919,59.74441368982531,86.99480599983461,7.1,10.0,JPL 80
2007 W1,2008,6,24.887909356641853,0.8496603940633058,1.000100764012639,306.5507681804394,334.5290781226416,9.88893054892604,15.0,8.25,JPL 66
2007 W3,2008,6,2.7951241967876044,1.776638458074681,1.000163266058586,112.6255885139545,73.06945146596402,78.67355028796534,15.3,4.5,JPL 24
2007 Y1,2008,3,19.353631727751008,3.340908507048429,1.000732661818874,357.1323663663976,133.09164689,110.1786446049486,13.6,4.5,JPL 17
2007 Y2,2008,4,8.399383230394584,4.208957709060332,0.9965260045907306,257.6867314415668,303.4620121274397,98.50319667374737,9.2,10.0,JPL 15
2008 A1,2008,9,29.12441953625103,1.073074540971431,1.000230471730961,348.4732575918569,277.8836993312148,82.54917530843085,8.1,10.0,JPL 78
2008 C1,2008,4,16.851147348302973,1.262346036927954,1.000000661036232,180.9283918212354,307.7823774216627,61.78451974672003,13.8,5.25,JPL 21
2008 E1,2008,8,11.844303560518842,4.828909519996117,0.5481486227040668,269.9888305320948,189.0225130395271,35.03767560658133,11.6,4.5,JPL 33
2008 E3,2008,8,2.2241599785426156,5.531014597991622,0.9984900301569493,218.0945336585656,105.6749105749288,105.0765011711973,6.6,10.0,JPL 20
2008 FK75,2010,9,29.211316711733033,4.510895282168263,1.002702876054051,80.41504370520363,218.2662310267013,61.1755124687419,9.7,5.25,JPL 168
2008 G1,2009,1,11.99118998040661,3.989818334112558,0.9890722671970504,63.70400754173333,215.9164284785044,72.85609527111886,13.4,4.5,JPL 16
2008 H1,2008,3,16.423778819073867,2.760293855655868,0.9465878561846729,96.0435109765773,34.63042966237166,75.49217504632907,13.3,4.5,JPL 16
2008 J1,2008,7,13.261635063268264,1.724293691677143,0.9896163514106258,68.12271159860036,273.4196981140539,61.78002137334015,8.7,17.25,JPL 49
2008 J4,2008,6,19.3952154607895,0.4492653739957159,1.007714282012768,93.05580369126282,289.3723259881712,87.47745008862317,16.5,12.75,JPL 11
2008 J5,2008,4,1.074332146196493,1.963841989419036,0.9728894816242358,313.3764021957749,287.0756956902415,93.27072433423525,10.6,17.0,JPL 14
2008 J6,2008,4,10.936422572817165,2.003508779970767,1.002137789357535,10.70006677469248,298.1793138376611,44.98836973155564,13.4,4.5,JPL 28
2008 L3,2008,4,22.413897303240137,2.011242874571091,0.9937608966481061,101.814451545153,24.18545594116417,100.2007958501394,10.5,21.5,JPL 10
2008 N1,2009,9,25.879237519534836,2.783511256988053,0.9971396595750255,100.8134516262583,357.4722109541516,115.5210169730039,12.8,4.5,JPL 85
2008 O3,2008,6,3.083244594234456,2.497269353879052,0.694955986292463,340.9835932297993,47.57266572908574,32.26987159164735,5.5,28.5,JPL 10
2008 P1,2009,7,22.95273652312986,3.896110850956011,1.001678589979327,11.86546407953448,357.6769940981983,64.31031500881387,11.1,4.5,JPL 72
2008 Q1,2008,12,30.13360559255823,2.959143532739588,0.9950168505515636,104.4808505383467,9.307701711420462,118.6266245069558,12.8,4.5,JPL 49
2008 Q3,2009,6,23.09312072655486,1.798228978746974,0.9997978029560758,340.8552491356128,219.7340044222949,140.7066105698916,6.3,16.5,JPL 58
2008 R3,2008,11,22.492903263806145,1.90901618911344,0.8963515096364288,84.16042528214604,270.553144162167,43.23785261553327,13.4,8.5,JPL 31
2008 S3,2011,6,7.018897358980521,8.017919200149057,1.001077486731166,39.93776745486598,54.93805418784181,162.7027984817679,8.3,6.0,JPL 144
2008 T2,2009,6,13.239583133707848,1.202208126712226,1.00010901652112,215.8711477460971,309.678520550595,56.30368963215431,11.2,5.25,JPL 50
2008 X3,2008,10,10.587637821022014,1.9021174448667,0.9565361628704481,140.8016013463495,337.7510453301255,66.47497791092911,11.7,16.25,JPL 15
2008 Y3,2009,1,11.965546042194074,4.434244283598909,0.447667202903401,238.2794004549053,262.9341436174457,38.81318774606871,4.5,16.5,JPL 20
2009 B1,2009,2,6.200550709839931,2.426592197833084,0.637190624014582,128.5938421818879,297.4383074395758,22.22847779756653,13.2,10.0,JPL 11
2009 B2,2009,3,7.393044096908773,2.327611643883904,0.9442814490265479,192.4957759140045,18.81464104826284,156.8729785488167,13.0,10.0,JPL 20
2009 E1,2009,4,7.920342395813044,0.5997215797495478,0.9850726990503303,48.95523157904768,105.9620111017458,127.4533831726579,13.5,16.5,JPL 30
2009 F1,2009,6,25.886622453794583,1.830683486208616,0.9827249737765008,219.5820756970418,357.9494010617847,171.3755168185271,14.9,11.5,JPL 12
2009 F2,2009,11,14.111614845363496,5.875026134709112,0.9830269458389237,336.3444966356936,214.0553379155541,59.36697470744004,6.4,10.0,JPL 46
2009 F4,2011,12,31.867673208306957,5.454872912434871,1.001810591029141,260.3812582386731,53.58328404158921,79.34729421595583,5.8,7.0,JPL 163
2009 F5,2008,11,4.826627575813356,2.245337163803728,0.9719914537861098,297.3668257369622,219.0641430715445,84.99035533967658,12.8,4.5,JPL 25
2009 F6,2009,5,7.433613097824664,1.274158999145848,0.9975143424739534,129.7723269890618,278.6790256429147,85.7647855400708,9.7,13.0,JPL 29
2009 G1,2009,4,16.505661120868567,1.128742019379714,0.9976784818454305,175.4440802487743,120.6349939093651,108.3102563579814,9.1,17.25,JPL 9
2009 K2,2010,2,7.485156832599375,3.246175989332667,0.9977788229593066,147.6934962462276,123.8055109480339,66.8219148762043,11.8,7.0,JPL 37
2009 K3,2010,12,16.968736774803507,2.869026133411536,1.0,268.4007214208627,0.7295199197881796,144.4209093390823,9.0,10.0,JPL 6
2009 K4,2009,6,19.38490930575138,1.548874694286783,0.9625269894588714,127.4714713726371,30.12512823782707,34.82499074678188,13.8,10.0,JPL 10
2009 K5,2010,4,30.02457578087491,1.422401377065127,1.000838543199059,66.17417450273649,257.856327927103,103.879390451926,11.9,5.0,JPL 80
2009 O2,2010,3,24.41469539579962,0.6955471344323615,0.9974990468625661,133.3971356584953,310.2320846999371,107.9604534199447,12.9,7.5,JPL 23
2009 O3,2009,5,18.604391190261204,2.449979551827111,0.6868800549996673,154.5521989545966,183.7638694711861,16.21752700237298,15.2,4.5,JPL 25
2009 O4,2010,1,1.2762889164231945,2.563789224081408,1.001336314611524,223.7319409757209,172.9365184783596,95.82327714615742,4.9,21.0,JPL 27
2009 P1,2011,12,23.677555768985453,1.550535580501496,1.000997441813209,90.74706548333198,325.9972284743513,106.1772915967264,8.8,4.5,JPL 84
2009 P2,2010,2,10.51079952481265,6.543972532527065,1.001538779429425,76.03240209071359,60.36496705679936,163.4529387916205,11.4,4.5,JPL 41
2009 Q5,2009,9,8.576725612946609,2.918511671282672,0.609052850009446,209.2749179936109,160.139863948254,40.90482225387376,13.1,4.5,JPL 27
2009 R1,2010,7,2.6781500763500117,0.4050868943926803,1.000413202490796,130.6931027466904,322.6226629291746,77.03076498095443,9.9,6.75,JPL 29
2009 S3,2011,12,11.250704730366285,6.474514637878233,1.001419165834663,129.7608599733522,225.1325296041105,60.38460099167354,11.7,4.5,JPL 62
2009 T1,2009,10,8.25322874333595,6.220409381473258,0.9983074266778597,282.5290506585912,54.40738633747255,89.89393225979154,8.1,7.5,JPL 29
2009 T2,2010,1,12.841513508375208,1.754749552209695,0.7689905856432068,215.4709136579588,215.9856324474208,28.10638609176597,13.8,10.5,JPL 30
2009 T3,2010,1,12.05651964218096,2.281140242536718,0.9994708513061257,32.44778903709462,60.09301710133919,148.7418178214766,13.6,8.75,JPL 24
2009 U1,2008,10,7.918551980387118,5.382604981428634,1.015009237069738,269.0430110232571,43.3854615225045,91.2360704389665,7.8,10.0,JPL 4
2009 U3,2010,3,20.25473889292009,1.414424588668167,0.9915765087278947,77.70140022082248,49.32288318921394,51.26076675878746,15.4,6.0,JPL 36
2009 U5,2010,6,22.493218160114907,6.094240030878758,0.9994240212136143,23.81351304421512,121.1740914722554,25.47267563939661,11.8,4.5,JPL 26
2009 UG89,2010,12,16.262195377882858,3.931171206981027,1.007959783401028,60.65133772181098,321.0070613051065,130.0998277888015,5.2,15.75,JPL 57
2009 W2,2010,5,1.6708714426889237,6.90713369547101,0.999553883256491,121.3259575923817,199.5800742079614,164.4905237743914,6.9,10.0,JPL 13
2009 WX51,2010,1,31.075313851373473,0.7999563761832718,0.7402937988877034,118.0162516918238,31.75840423810663,9.59259893347728,20.6,10.0,JPL 21
2009 Y1,2011,1,28.901742190595694,2.520494547785312,0.99328973614478,127.3913282647622,160.2770456976384,107.3165615235073,6.4,14.25,JPL 83
2009 Y2,2010,3,30.69375348920494,2.339192810141341,0.6405255558675687,171.961933819713,262.1265166849132,29.92960938254342,6.2,28.75,JPL 16
2010 A3,2010,4,3.6811105276924305,1.621827927769644,0.7322295297346463,41.28186875128799,64.82907079752725,15.02825904745745,6.4,38.25,JPL 28
2010 A4,2010,10,8.740564268173172,2.737995549463117,0.9906259644167691,271.6852761319831,346.6855023540158,96.73013770441914,7.1,15.5,JPL 22
2010 B1,2011,2,7.0598794166939465,2.941486383691035,0.998994447126672,211.519956085382,277.2139048238981,101.9776538367819,10.1,6.75,JPL 68
2010 C1,2009,12,1.6124378661429284,5.234903523672213,0.2591090851424597,3.665919539171023,142.0341619461492,9.142473574740862,7.3,13.75,JPL 14
2010 D2,2010,3,5.161488531741551,3.659053504677491,0.4530244026325743,120.068180014667,319.8358599165465,57.1769742299665,14.4,4.5,JPL 13
2010 D3,2010,9,3.9208648447837615,4.247541849359064,0.9996287220477997,304.6426210513251,255.2346089610491,76.39482006562122,12.1,6.0,JPL 16
2010 D4,2009,3,30.93288565126626,7.148208572698182,0.8894597296651968,44.48931867036035,266.7835142639501,105.6596518671232,11.6,4.5,JPL 14
2010 DG56,2010,5,15.562261154610127,1.591451433561356,0.9764363776999954,318.2894118826337,3.869456404747797,160.4173466758458,17.8,4.5,JPL 11
2010 E1,2009,11,7.964037578507373,2.662196801154881,0.9758861608920391,296.9866694147084,169.2924259164864,71.69780414004083,11.9,9.75,JPL 13
2010 E2,2010,4,7.926452161638044,2.39873318337915,0.7223701008074761,8.294555078399933,177.8993706640858,15.43700003047995,14.4,10.0,JPL 16
2010 E3,2010,4,5.504622679533229,2.269054650088048,0.9922169094622411,50.43275312668848,117.2724645991792,96.35781398033313,13.4,14.75,JPL 6
2010 E5,2009,11,21.445862342444677,3.88844462888347,0.8427393911004639,147.8582491036396,17.08381074896005,18.9101637738186,7.3,17.0,JPL 15
